0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499
21.44480044,32.64779612,27.29146722,31.24162379,9.558548262,20.12023286,26.78300057,44.89184548,23.3773812,28.3400853,31.86444161,30.95732843,37.49547675,50.42783765,23.93361143,23.24848337,24.99546488,36.99273869,26.25411103,26.10679014,48.46587797,32.22987406,43.32495278,30.89971253,19.67870669,35.33340431,20.24775907,11.93124094,13.49691623,44.52002372,33.69549671,9.206743169,29.24228853,25.04543283,31.09675948,34.04944138,26.44231318,27.57195966,26.60489069,33.3982451,47.69834512,22.24583472,21.33162234,22.87383839,29.21120173,27.49133094,27.37598385,43.60311124,44.51308081,44.05767537,24.67325441,20.73267202,47.39694117,18.54452542,23.67358147,39.83386973,40.48942511,18.75424265,25.19508528,32.01102608,31.55363183,26.02361094,25.82526737,14.72494635,29.33524278,18.3298936,30.00220175,33.81262275,34.71143371,28.62146932,35.26070915,31.58479746,25.16167554,24.27660272,27.4974878,35.68528907,27.32719624,31.99609741,8.83109226,30.8558128,25.28362485,33.15089599,18.49181463,30.33273105,56.54196426,41.66060713,36.60781388,35.26115069,34.21473573,32.77892106,14.90177082,50.66240316,21.4035851,18.22503164,39.00649916,20.48695632,16.94913515,62.57325245,26.92567545,29.61037478,32.60392263,31.51132453,36.37160972,20.24825481,16.39861067,29.40547627,30.88169946,29.29142122,29.10575579,23.66131266,35.26411033,45.5874369,33.96887011,33.03152956,37.28142914,33.97071482,22.53479721,23.72739939,30.95247225,28.01002483,31.71790254,40.91614283,30.39732072,32.42693912,14.0895456,33.57724801,17.01283641,27.66399494,29.14114507,27.34785278,33.61046818,28.06348467,29.18538406,22.97950833,21.76160681,26.54291693,17.06050332,23.02115098,24.14318415,20.72886983,19.28529817,26.77515983,30.28560627,40.76155591,29.65350506,23.99397653,28.30593634,13.81902197,31.87894087,20.37278233,31.17076167,17.72961043,25.4208165,26.34882731,31.69538804,37.36128983,33.95707974,24.34026616,31.06812357,13.30835887,19.20629356,25.63160641,33.40357679,28.36104251,42.71314345,25.18200249,33.22714632,26.97593978,27.46452367,38.29737556,27.29354743,30.65860593,22.65504986,24.60376445,21.50116206,18.82144481,38.71046084,26.03899983,35.55518461,25.05350105,28.44265442,23.14303867,16.14157399,30.50764149,42.94841433,17.02588315,20.38323004,18.13893784,25.03270547,30.74108631,22.16213924,40.75770634,39.78946414,36.60020017,19.01784067,21.4537183,22.97768981,11.3691336,19.69394305,21.67978678,22.76382869,22.53597711,31.09178109,25.88945107,36.46732765,22.06724629,20.16542455,30.72701536,22.98557789,34.41674534,28.72533425,36.51811896,29.14505413,27.14508113,30.96625905,16.4272279,23.53332371,21.66810995,28.73546753,18.77982018,40.93632588,26.74738741,32.72743691,37.02246287,28.96482554,32.11401996,32.28770535,43.29873898,41.66073614,46.01158209,37.27461786,14.04308825,40.13339769,20.73112168,44.84659502,19.86447864,18.22913299,21.14666779,23.81139126,37.04774285,14.21448276,27.16646039,20.54786787,12.23886832,28.64678572,32.71322306,22.27430902,23.45726658,33.32795422,26.67395763,35.34583905,19.7096718,22.99649641,37.03177327,44.34624019,33.37705532,30.13891514,29.25333009,14.34831492,16.62880702,34.27073385,27.26573815,24.48366659,16.98971506,13.41021997,19.63387512,25.86736863,26.60721131,12.13836726,21.13895951,33.47737647,35.56319936,30.68800936,35.59526912,38.1251689,19.53206955,23.07509556,27.46494281,23.16163177,23.99936349,32.68568386,18.93417952,26.43651581,22.27315551,21.63199667,24.21627761,33.36996446,33.95543932,21.90160276,30.20135239,30.07401377,12.27326773,31.54697333,37.90120842,21.16467046,18.81094743,33.43321434,19.31698698,20.39862317,22.47263912,24.17514456,34.30056922,23.63708259,34.46903352,30.40901777,38.98250056,20.97364981,24.32044796,34.52585449,30.48619794,30.38865625,20.56711394,45.22714283,10.13260996,33.75477141,15.31516668,28.29869944,18.1161828,18.15495323,30.63754002,43.89039933,35.51053671,26.56744673,14.29012864,11.45746081,41.71353019,15.08777947,23.54569157,32.36531256,20.78779577,37.68687131,42.92931482,22.26584987,12.18968842,17.95428172,30.94455092,42.53908038,32.5451569,18.42120241,21.73983249,26.77628274,27.54620346,30.84185108,21.18100344,14.44747525,25.54401218,19.17033464,30.95935826,28.59151568,34.06542519,48.63771358,21.86315325,26.60811927,43.37381515,33.319488,23.85398985,10.92665444,30.07887038,20.83063082,34.1125425,19.81933657,29.26061655,38.42449568,38.61217225,32.56359954,38.23563612,31.96374961,41.46406482,24.95727124,32.47333477,50.19264224,28.82058478,13.99642419,33.13375758,14.59124164,33.47107158,19.31397988,32.04208862,25.52629378,33.90169611,8.976889015,19.80015392,38.86203473,22.10042332,13.82959559,26.70434002,35.55200244,41.69331554,30.10828338,34.11790078,33.77759656,43.83152255,32.59012723,40.18684593,40.52298304,14.81218839,31.35186342,45.95978448,25.05992312,38.99011924,22.82739835,35.5426171,24.8159848,33.9380217,53.35385975,29.83775906,34.73059376,22.72951071,27.6188874,22.21012021,26.23155384,28.90923076,23.89053006,25.02452981,17.67882657,30.44444581,19.91736911,31.70760894,25.83244131,35.0686801,44.24119312,19.31945347,32.81893505,44.16505011,29.45904235,22.38953347,19.76245294,25.95407629,12.23929901,14.0678748,35.13740133,20.96124595,33.29635618,39.42577322,20.90742022,25.69484818,21.62825768,34.20966249,41.07970235,28.49555576,17.01158516,30.19163531,33.38574153,40.08271107,42.51454355,39.41644384,22.48790559,19.26153507,20.3123219,33.18949037,22.71461893,32.02344137,32.4163451,20.83342025,38.07116053,25.28683247,34.96124899,31.16208913,29.24435893,24.97322348,33.90244605,23.87378898,29.1176115,17.03187873,31.73900741,24.06715939,38.9606112,19.71968056,13.82553588,14.41956787,28.59701094,30.06304407,41.41926187,26.95500949,20.58129385,32.87086855,31.53855285,19.78711591,25.35816094,16.01063162,14.23494141,27.5851452,17.64398624,41.1444093,42.56918088,29.21065881,28.73779949,32.84052608,18.6422776,38.24331087,23.75005023,47.84491211,29.96171228,23.86344462,35.84277901,43.80858989,20.12601944,33.88828501,29.78207219,31.27370856
26.81236658,43.14780105,42.46288054,43.2949596,13.26943388,25.59362353,35.86409146,50.58906474,32.91492347,38.18682029,41.72194286,41.07953304,47.04715402,64.20499761,29.77533885,50.99264458,31.56138984,47.51764328,41.47807129,34.36547455,76.36113336,44.93082029,49.21267603,48.49912,31.51510107,42.47876024,34.18439159,16.51625887,26.9931591,48.67489771,44.06899231,13.94487532,32.51838294,33.00556524,35.07443811,53.50515682,45.32321643,29.94402101,29.83324439,37.8582312,55.76220223,26.16485018,25.98529436,32.21367066,40.10828699,34.203016,34.63007444,52.35612342,47.59283172,51.6438429,37.29325879,24.86448358,58.49329535,21.85228183,39.42698416,51.21453625,48.25611843,28.54481029,28.58908812,34.9371126,32.85736667,26.94486283,29.40586778,19.46724788,35.0896969,25.07531573,42.92440776,41.10770634,41.54422034,35.24665953,40.23093512,36.31283707,33.54213114,29.38180204,36.40856065,44.19583403,33.33041091,38.35487475,35.42760092,40.72934623,36.41830516,39.64202863,26.23400205,45.60485252,63.63128483,58.81878844,42.73834892,47.33982562,41.68302582,47.68920955,17.65518481,68.04462859,26.9752352,28.56564024,41.01292174,47.21092713,22.53948498,67.3906282,37.13693714,36.16619828,37.05866002,36.89505847,45.79481388,28.54997846,26.66824431,34.72080859,35.91683844,43.6578157,34.58886286,32.77896052,39.28715265,48.53878459,45.47207485,42.0469623,42.78024887,36.60531487,32.13123937,28.74944091,35.99037811,34.55672803,49.56269622,44.86082909,34.71266483,36.87723881,21.98468715,42.75607998,20.13874446,27.66439197,32.38720605,30.42998354,40.79282533,38.13758093,36.26611059,30.11699808,28.42273833,33.50060192,22.91154264,29.57407814,29.06127418,35.17244063,25.25947633,32.48371189,34.8091462,47.98928357,34.82361124,34.09237121,30.70407987,20.44461534,47.89920862,30.8253048,45.42268799,23.99019762,30.2923971,31.6737742,39.40573201,38.89079399,37.5950466,33.06711197,40.17579712,13.55189386,24.5806487,38.07728925,40.17032478,40.0260244,56.10622804,41.1608437,35.85414277,34.26805363,34.60838334,43.2723388,30.98443037,38.31680437,37.76074193,30.74016651,28.94497564,22.69964898,45.97113121,30.11053206,45.36206371,30.63528264,42.28742339,28.28420276,26.59207134,40.99061125,43.96044536,27.19835031,29.18606816,33.01833043,36.04737306,36.50389652,26.09546667,42.51269595,48.77005349,51.96268544,34.80848878,25.47316455,33.66772385,19.8788466,35.89621502,37.78674647,28.82378619,29.97607269,40.90703348,32.02897042,49.88128789,27.32210768,33.25360918,44.73176911,28.0001632,48.88626959,32.53843023,49.30465805,34.23192236,32.86814566,41.69893901,18.23390236,30.38066443,24.86985232,41.81222895,22.46999905,46.31939751,32.12675354,38.88868858,42.11513596,44.02213569,48.82368335,47.47297197,48.49961946,46.80573004,54.09021026,40.14672822,25.41176307,45.68915117,26.34452212,51.73303052,28.56651316,21.58383475,24.93134835,37.41206112,39.38618573,27.01818372,33.18719238,22.15102239,17.12686565,32.64993058,46.52718122,32.22677688,28.5185229,36.95828741,35.82715487,52.07275298,33.55081802,30.97069378,42.4841773,50.06657488,39.24889348,34.213498,43.99957947,28.11016816,41.4111513,46.33342567,35.03564519,31.26105976,19.724281,23.56077991,22.88688078,30.23745318,46.53097864,18.95540888,23.60708953,47.82396396,39.81685869,36.74643225,53.78396468,40.60372006,27.86057855,31.02358457,31.79831652,28.6172594,26.86911224,38.96207511,27.68847082,32.35510037,25.26052214,22.99040601,30.60171318,37.21775379,38.30715319,29.3375734,33.89041454,37.07542182,20.21578257,36.58997496,44.51340014,24.3822109,28.3109061,38.75913571,27.6243899,26.93586605,24.538493,30.23811643,38.98204635,35.43274713,45.71384217,41.80374937,42.73560894,26.92048504,30.18295565,35.86710259,45.60880124,35.59558583,25.7138844,45.42699534,16.57232407,32.81292108,16.12165527,35.38591054,25.04170641,17.37389854,38.10687349,47.1399182,42.85560436,31.8912096,17.89118294,26.08865053,49.53495647,28.77216628,36.83364213,44.17559752,32.96857093,47.91825306,57.87564139,37.91263977,16.54075873,22.42142651,35.6659254,46.01020672,46.08804248,29.9320133,23.1242988,35.18476656,32.57043301,37.98838939,41.27416779,26.87687027,31.93452726,26.25681304,32.19780242,34.87362407,40.77835739,57.62407568,36.80121737,36.45119701,50.40713445,56.73482984,30.1782281,26.66517332,31.97434677,34.94947085,48.26224034,22.07382944,40.42088984,40.82193432,54.65833211,46.01372491,54.86446192,44.15767847,52.72807775,35.83009397,35.09846559,65.12862106,37.60224011,21.50368784,49.78004995,19.56323636,38.48736611,29.94539322,41.88085559,31.90639528,46.05171946,16.0069915,29.20431615,55.00558446,29.59304074,26.95878473,35.78926565,42.44501498,57.94911942,38.39608989,41.20967041,41.8609456,49.59634606,51.10534096,59.7814474,52.47003388,20.15453229,50.9747324,60.14349992,32.05036665,53.26737394,27.59708486,40.33840918,27.45442094,51.69280347,62.79186259,44.26624014,44.83213635,33.91015635,32.50777119,27.47320293,31.56364006,38.571834,28.26373626,40.1909139,32.82122011,43.88166897,23.429387,45.86628908,38.05120768,43.40881558,49.76347054,25.83931849,37.58622551,48.40238689,39.02648515,23.81499677,25.65612351,32.53032632,18.31882647,30.74508317,39.4764604,26.08163891,44.46703861,56.59034702,32.71254353,42.97528263,25.45054022,45.62964842,51.28998485,34.04595841,25.67099065,37.54953391,41.16800562,53.66225033,46.92481275,45.33429591,30.94134886,27.42050316,35.35750278,42.86966428,28.92368192,38.76003677,39.71410286,26.83261282,44.37380722,34.4949759,42.41405737,38.15845788,38.05797884,29.59315742,39.38694712,34.32495112,43.7247212,23.84933643,42.19404277,27.08778335,44.8054809,30.40104497,19.14460704,18.44170015,38.94822711,33.52579891,49.42075784,30.80540739,26.96298323,40.61647106,38.12439287,26.39647021,31.25615935,30.47817694,19.36444743,44.07298437,27.53664023,46.07737293,47.59888033,36.77877424,35.78836142,40.08010814,33.11772249,44.30686767,27.39096076,51.90613333,40.23661901,26.04927454,51.94529884,58.90298045,24.0388133,60.38406563,31.47891878,33.38889289
38.99947673,58.97451988,49.29293371,65.82242182,19.41067621,37.43713067,43.97115071,62.93623868,44.57419414,63.99164967,45.82195201,50.8277875,50.71460949,69.78675287,37.79313686,65.85771341,38.96088879,53.05414733,48.43718815,39.07245792,83.45222013,50.62159336,55.50884466,53.13126139,42.30677558,53.01901449,42.33737762,29.77782885,35.49230435,64.95472752,54.52033692,27.7882575,38.68700946,37.28079618,40.2033247,71.17643486,64.35072779,33.516527,33.7553434,52.8182132,58.85136163,31.2584409,29.54001044,42.34398236,44.99070273,50.19739694,39.05756515,59.6006571,61.22130461,63.39475277,47.032497,36.13448336,63.26706827,36.43989658,50.85198543,59.0229205,60.99873258,39.95409733,31.99613855,42.47019101,44.57043561,35.29497612,38.23762052,26.82021929,43.75302143,31.0301199,52.36246931,52.90960149,54.96652947,45.24287362,47.16053198,48.81944717,43.4776519,35.74798409,45.53018778,55.08966932,39.48715574,48.74655758,72.56871138,54.5469421,53.34207939,59.33755733,34.71664595,52.45215602,71.41234923,66.38610189,53.30323664,55.0620596,53.98306889,53.00994645,21.8481457,76.11648352,35.32493426,38.60665304,43.32917971,50.21416329,39.68273108,71.60155417,47.63985452,43.04790509,41.44761279,42.38628894,57.41403929,39.38742627,30.89315364,41.56726503,45.04571028,53.66123797,50.04945605,44.00457687,44.47591047,51.49014427,50.45497998,48.55596384,54.22630775,44.39460205,49.04769848,33.62720034,53.10231054,38.39050653,64.46450494,59.75365327,38.31690552,40.88357244,26.40077888,46.82240543,29.78452353,32.7584138,40.36685072,36.51299598,51.9181556,42.74297281,41.77517839,36.19827108,39.49457022,38.23833817,28.76259395,33.10760281,35.63664678,45.64650485,33.17307314,39.29249085,39.27689721,54.84729366,42.08740569,36.503834,39.46554041,26.8351052,53.32977558,41.41726016,55.78058675,29.12985992,38.84212369,38.19765353,46.13042418,48.30930272,45.23561798,38.1508751,53.1625208,27.03359712,34.39121819,49.97257511,44.47932491,52.38640544,61.68834581,46.95844989,52.151215,47.15723444,48.45428689,50.13316415,32.82877813,43.51648019,41.51615272,38.2388427,34.7698422,33.52355463,54.75262106,36.09535974,58.25115794,42.3178119,52.07540198,33.42537885,31.17858493,52.29557198,49.92341321,31.5928253,44.59527453,43.3963758,43.36535375,38.73033153,34.32772751,44.56217308,52.71148736,57.78321693,46.86076895,39.39550761,47.90761761,29.68862432,45.972948,46.64391282,42.02946033,37.01602231,50.72229786,45.93618077,54.33681974,33.29663375,44.97378745,60.12871303,29.88981172,60.65557166,47.67072917,62.67933093,43.12334733,35.20266013,52.28644481,30.09540744,35.35822064,29.76240279,52.24834766,35.63593835,51.82189015,42.19179108,50.18463096,47.20782106,54.24509649,53.87973686,59.91876576,63.71073688,62.29752575,72.7328918,52.38065514,31.65975123,53.13293983,33.23294637,67.2673304,33.62609238,29.854999,31.07118681,42.91673708,44.01415803,28.03958976,36.82582873,35.53649584,19.98334935,36.85709188,61.8913291,45.30854545,39.71282063,44.23265784,46.30734615,57.41026359,40.20222681,47.45766967,47.93659334,56.43835437,50.2325938,39.03700077,57.63578329,38.3252215,62.77155442,57.32283506,38.08417079,49.04424773,40.38589197,37.24860486,37.72076138,35.14868006,61.73448911,24.61835194,38.42572829,53.08078721,42.87145833,45.56829222,60.02554913,56.15859132,33.83655782,36.17751452,39.41401612,32.88245876,33.5085219,42.55641563,33.83659151,39.7857096,31.71337675,25.77669022,35.93696731,40.26549806,42.87981824,30.06246565,40.72245758,48.09913863,25.24970327,41.51140329,56.88781067,28.43368157,31.69944866,48.03519292,30.12161056,42.47457895,33.22456031,37.63426172,45.59945108,40.92128735,50.9176221,47.4474155,49.02660321,33.23588696,37.21789251,43.9488661,52.69841192,46.32822328,35.76620966,55.17692233,24.16555738,34.46337242,22.43876136,41.31414831,30.21804052,23.28644471,45.17414522,48.90450886,48.68046356,37.21498447,22.71224152,26.39224168,55.23173125,42.45656509,50.99353142,49.0435372,39.89299323,58.14964682,61.85941668,46.5942102,19.50501083,30.5929496,40.77545759,49.67699524,55.33855881,36.37081787,33.67834001,45.96329863,47.31213446,43.0839924,55.84505489,31.87351276,46.05018234,36.89700098,39.65436128,44.81665307,57.19412366,68.65992577,41.09231662,51.47089764,56.71524675,68.27502017,44.18077694,42.40370419,35.65239536,36.34129636,63.43292036,32.27950606,42.96784861,43.21938495,59.82779999,60.1626677,62.84400952,56.04030123,59.60096763,46.39206501,42.42574663,72.21548399,44.66124518,33.19396737,56.43040341,27.54131125,48.42085974,37.13855816,55.96963054,45.95522918,61.28926137,25.48449064,36.39281522,62.30361233,43.87911214,31.08072707,46.12091951,58.39936936,65.75679719,43.0284689,46.10751836,45.45370194,55.36118157,59.47565738,69.64459013,57.76934287,35.66711185,56.16396413,64.61384399,37.92849553,58.79925803,41.66887222,54.31031683,36.69668083,60.9067406,85.52243357,66.42071828,55.37021994,42.82250438,37.0124525,41.87447722,41.85568582,49.85944205,38.9308941,53.86442351,40.4197894,55.57443158,32.9787982,51.19879393,50.28619979,46.6860939,51.47594406,35.85901173,44.21176867,53.00035343,43.83522502,39.85268838,32.32714408,47.35288194,18.86529867,36.247508,52.70236204,43.3698913,49.78079033,67.15558345,38.73413595,48.34083582,29.27283477,47.69674025,57.33442931,43.9457784,31.4361012,45.58758195,51.96389213,69.58449274,56.40782104,51.25215998,37.53289789,31.51996992,39.06101183,55.02503154,33.5572496,45.74518372,45.69849384,33.61709204,50.40054057,46.54076797,56.42406312,42.65094881,48.27492287,33.02977498,51.19665769,40.37306854,55.55514018,28.66511174,47.24305426,30.1084193,68.99759768,45.543751,26.24283822,34.75432627,54.93374955,39.1424689,53.8727441,38.70526047,31.15234926,53.76021334,43.69654425,32.54240267,35.90331897,43.06453036,24.80305023,47.72829387,36.61373767,52.26983433,51.48371576,44.34690168,42.56095911,45.10289486,38.54997925,62.17871805,45.2820143,62.26552505,47.12842956,30.95315124,62.78901343,61.74343542,32.77540535,74.8641722,37.0096709,37.83203046
47.79682488,72.09844984,59.68596488,77.29626651,28.45191041,42.36498072,58.27005414,67.0033687,54.29080101,84.88171459,52.78454069,56.49375344,55.72548376,75.33861538,47.4751813,77.04313654,43.13699132,61.81481633,55.35231943,51.63415509,86.15544625,63.06816889,60.63006026,55.3615191,61.44010656,57.74497978,53.76006458,43.85783054,45.04081089,75.9041354,58.26229432,33.64665744,45.00804007,38.47494947,46.60180506,87.12326675,81.28305279,38.28505305,39.37841092,59.43722913,71.20510639,32.65210648,36.22473432,48.56122462,49.60433634,59.37797326,52.72634072,66.41987942,66.9232776,82.21464155,57.25201493,45.92028861,68.83992525,38.64606881,54.03365776,67.38504762,72.06921003,48.88821959,35.34683783,54.01761499,56.18950307,39.13688008,41.66386238,40.01241688,55.99875068,33.98079325,58.34728031,61.09496857,59.13093239,46.35330258,50.99238944,52.31561742,48.67856349,42.11417815,52.96920688,61.91799522,45.20263968,58.67960599,79.47018359,71.23525015,60.08354009,61.48835442,41.94232805,62.02197353,83.43871183,75.30482688,66.54095624,70.32200026,61.80144246,67.91666765,36.17469777,92.41078147,43.01064006,46.28254052,52.20137082,53.29098407,46.37722144,81.67222383,58.00917016,53.67383983,56.41767967,48.67797714,63.58254433,45.86109829,41.57463241,45.58402233,53.5715856,62.66084776,55.63947135,56.80015059,62.44215786,55.60721946,62.95728762,67.0196579,65.67237863,62.10047052,65.91849024,38.99150286,57.06456079,60.86929216,79.36632566,69.17964615,41.92115821,52.35810686,36.12501594,51.4280781,39.43031461,37.54864578,49.16880395,37.01007953,58.92642782,45.75577372,47.13808867,46.42693219,44.17737036,39.84829278,37.95869341,41.97159335,41.39948978,53.062459,44.24181635,44.98678386,47.30157298,60.78453661,50.02841785,41.26101178,50.74611163,37.97141535,68.62355953,49.83190809,65.70074238,34.65627023,47.20824925,46.86647896,51.51359863,57.41793471,55.71718496,43.23465022,59.24995061,39.11601455,44.20179969,55.76568057,60.84595403,57.24420285,69.32160669,63.76887497,56.74234559,52.95177553,51.45831722,52.55686707,36.71802491,47.33964773,51.22316024,45.83202475,40.9926525,39.14971342,59.84455412,40.16691596,64.29975992,48.74064263,65.84683075,38.09952822,32.63282894,60.93114848,56.74706386,37.53312023,60.00449289,48.17705686,45.53728206,45.32960167,39.83628096,57.43606164,67.58297677,71.59721855,61.10518827,52.21541157,55.49309172,46.97146618,59.72660395,56.64335123,52.59676486,49.97261379,64.74162868,59.38610038,62.89972701,47.39492445,54.57386672,74.815415,45.48154938,77.60281873,63.0131242,77.89557664,52.73339536,37.36991954,59.00127498,36.65047049,41.06413571,32.96730713,57.8661732,46.19275969,56.00222761,42.50102717,61.06594126,63.30970451,58.86357163,60.92629526,64.80786181,69.66142379,75.14191784,89.25815767,69.29621671,39.36858092,58.13510115,40.56640716,76.08979857,41.01414409,32.99867907,34.85589137,52.54330333,53.21946586,36.9952145,50.88792329,39.16677248,33.67581218,46.4570601,71.1635976,50.53338148,46.71159203,51.50704027,49.75380432,58.3595456,41.3310795,53.84649941,62.29925839,71.10470481,73.81710367,52.84861612,62.302982,48.59918075,84.13196954,79.0796614,50.44342375,53.48239725,43.69483777,49.42831634,42.42348706,50.8224762,66.19105207,27.63777001,43.70675996,67.87171599,45.22466389,49.71942507,60.23738768,61.64357762,45.28830616,48.48214223,47.02972773,36.55039075,40.48248926,51.4390135,42.59090682,45.94271968,38.30401236,31.45330718,39.42646131,41.78463243,48.31925907,36.31102349,44.73977178,52.91113914,26.48115173,42.21232675,60.9996633,30.62874884,43.26263877,53.71141817,38.75594988,46.8855021,41.9138197,42.79838259,49.52079943,56.16876808,66.13638321,54.50519593,56.81452772,41.45150711,45.80742742,54.15404989,57.68363274,57.06087272,48.33448122,68.99517488,24.18399818,36.11383576,27.49033413,42.48755255,32.89238368,29.6461377,47.99022449,54.86369234,64.15692651,52.9480996,38.39232031,31.1776282,62.13128137,48.2860145,60.7710207,53.48396873,46.81742753,73.10187312,76.80576724,57.74417633,29.06001334,37.08386359,46.04962396,54.55849622,56.07288866,43.24223002,35.74454676,62.51028963,66.95557256,45.62429483,71.03651859,42.46097779,60.16584941,45.10526564,45.79740739,49.15240042,64.54244027,84.56905108,46.4009706,55.84363343,70.16039513,76.54412019,55.01497082,60.48344663,41.2159259,50.75194636,81.725293,35.37125008,45.55778494,58.34387412,63.11180994,70.07686076,79.16596616,62.53524135,74.42012747,61.94960144,52.86654514,86.90136633,51.50004668,38.40441324,63.59880184,33.69146499,55.60663102,47.85891648,66.36915186,50.89786122,71.65372459,31.14593591,49.98756587,72.07864158,53.97463112,39.90525455,46.72846248,61.27403063,83.77909143,48.79750322,51.00537831,49.45164123,62.27042509,76.46249673,74.22264773,63.85555839,49.75486235,66.83256029,78.84106548,41.99248911,64.16194129,46.22008379,76.00822155,53.80072914,72.49384624,89.93051667,75.96731709,61.22569823,48.01691978,44.64696138,47.9479478,53.46902592,55.10732584,41.72945364,55.45223363,54.57931475,74.56780916,39.16456656,68.42299866,65.20164723,54.1930044,56.08796897,45.87871697,48.05972637,68.93879308,49.49832506,45.32992204,39.51537001,52.51069072,29.63040463,60.33724041,60.53067162,57.3713765,53.85073673,70.60600793,56.02696466,60.60290246,38.29026302,51.616015,62.75113728,50.73601163,37.20122375,58.53381673,58.18781813,75.64596643,62.21562683,56.84662468,44.08695059,39.67896202,55.14157178,59.21258355,37.74319631,61.49012085,49.64883227,40.4681189,56.93803002,50.08560996,62.13113623,51.71369547,52.73830681,37.31394723,60.78311404,46.39893644,61.5467608,35.48259345,51.63964373,38.42702737,83.88245532,59.69020929,31.56193338,38.82377127,58.67609087,44.23626447,62.73638198,49.93861649,37.68001686,58.62126032,49.00219681,39.90220165,40.55049059,47.69435073,29.66707983,50.90297892,44.04111429,59.33453455,58.01528633,52.68910514,58.85951644,53.24730253,44.53800504,65.54040038,54.8751409,72.01850922,54.0202521,35.03847352,77.60443046,77.10729575,34.62987441,76.27867844,39.88280466,43.49032649
